func_name, func_id, global_name
"update_event_form", 88178, "minute"
"update_event_form", 88178, "calendardata"
"confirm_update", 88641, "calself"
"confirm_update", 88641, "year"
"confirm_update", 88641, "month"
"confirm_update", 88641, "day"
"confirm_update", 88641, "hour"
"confirm_update", 88641, "minute"
"confirm_update", 88641, "calendardata"
"confirm_update", 88641, "color"
"confirm_update", 88641, "event_year"
"confirm_update", 88641, "event_month"
"confirm_update", 88641, "event_day"
"confirm_update", 88641, "event_hour"
"confirm_update", 88641, "event_minute"
"confirm_update", 88641, "event_length"
"confirm_update", 88641, "event_priority"
"confirm_update", 88641, "event_title"
"confirm_update", 88641, "event_text"
"CalcEntity", 90026, NULL
"squirrelmail_plugin_init_message_details", 91726, "squirrelmail_plugin_hooks"
"show_message_details", 91744, "passed_id"
"show_message_details", 91744, "mailbox"
"show_message_details", 91744, "passed_ent_id"
"show_message_details", 91744, "color"
"show_message_details", 91744, "javascript_on"
"squirrelmail_plugin_init_view_as_html", 92188, "squirrelmail_plugin_hooks"
"view_as_html_info", 92214, NULL
"view_as_html_version", 92262, NULL
"view_as_html_read_body_top", 92281, NULL
"view_as_html_read_body_header_right", 92298, NULL
"view_as_html_set", 92320, "message"
"view_as_html_set", 92320, "show_html_default"
"view_as_html_link", 92472, "message"
"view_as_html_link", 92472, "show_html_default"
"view_as_html_link", 92472, "sort"
"squirrelmail_plugin_init_demo", 92825, "squirrelmail_plugin_hooks"
"demo_info", 92891, NULL
"demo_version", 92918, NULL
"demo_menuline", 92937, NULL
"demo_option_link", 92954, NULL
"demo_check_configuration", 92971, NULL
"demo_menuline_do", 93038, NULL
"demo_option_link_do", 93068, "optpage_blocks"
"demo_check_configuration_do", 93121, NULL
"squirrelmail_plugin_init_test", 93252, "squirrelmail_plugin_hooks"
"test_menuline", 93270, NULL
"test_info", 93288, NULL
"test_version", 93315, NULL
"test_menuline_do", 93773, NULL
"adm_check_user", 93795, "plugins"
"adm_array_trim", 94013, NULL
"squirrelmail_plugin_init_administrator", 96226, "squirrelmail_plugin_hooks"
"squirrelmail_administrator_optpage_register_block", 96251, "optpage_blocks"
"parseConfig", 96300, "newcfg"
"change_to_rel_path", 96902, NULL
"change_to_sm_path", 96949, NULL
"CheckNewMailboxSound", 100770, "folder_prefix"
"CheckNewMailboxSound", 100770, "trash_folder"
"CheckNewMailboxSound", 100770, "sent_folder"
"CheckNewMailboxSound", 100770, "color"
"CheckNewMailboxSound", 100770, "move_to_sent"
"CheckNewMailboxSound", 100770, "move_to_trash"
"CheckNewMailboxSound", 100770, "unseen_notify"
"CheckNewMailboxSound", 100770, "unseen_type"
"CheckNewMailboxSound", 100770, "newmail_allbox"
"CheckNewMailboxSound", 100770, "newmail_recent"
"CheckNewMailboxSound", 100770, "newmail_changetitle"
"squirrelmail_plugin_init_newmail", 100937, "squirrelmail_plugin_hooks"
"newmail_optpage_register_block", 100987, "optpage_blocks"
"newmail_sav", 101037, "data_dir"
"newmail_sav", 101037, "username"
"newmail_pref", 101280, "username"
"newmail_pref", 101280, "data_dir"
"newmail_pref", 101280, "newmail_media"
"newmail_pref", 101280, "newmail_enable"
"newmail_pref", 101280, "newmail_popup"
"newmail_pref", 101280, "newmail_allbox"
"newmail_pref", 101280, "newmail_recent"
"newmail_pref", 101280, "newmail_changetitle"
"newmail_pref", 101280, "newmail_popup_height"
"newmail_pref", 101280, "newmail_popup_width"
"newmail_set_loadinfo", 101416, "optpage"
"newmail_set_loadinfo", 101416, "optpage_name"
"newmail_plugin", 101444, "username"
"newmail_plugin", 101444, "key"
"newmail_plugin", 101444, "imapServerAddress"
"newmail_plugin", 101444, "imapPort"
"newmail_plugin", 101444, "newmail_media"
"newmail_plugin", 101444, "newmail_enable"
"newmail_plugin", 101444, "newmail_popup"
"newmail_plugin", 101444, "newmail_popup_height"
"newmail_plugin", 101444, "newmail_popup_width"
"newmail_plugin", 101444, "newmail_recent"
"newmail_plugin", 101444, "newmail_changetitle"
"newmail_plugin", 101444, "imapConnection"
"newmail_plugin", 101444, "org_title"
"squirrelmail_plugin_init_spamcop", 102305, "squirrelmail_plugin_hooks"
"spamcop_load", 102347, "username"
"spamcop_load", 102347, "data_dir"
"spamcop_load", 102347, "spamcop_enabled"
"spamcop_load", 102347, "spamcop_delete"
"spamcop_load", 102347, "spamcop_method"
"spamcop_load", 102347, "spamcop_id"
"spamcop_load", 102347, "spamcop_quick_report"
"spamcop_show_link", 102481, "spamcop_enabled"
"spamcop_show_link", 102481, "spamcop_method"
"spamcop_show_link", 102481, "spamcop_quick_report"
"spamcop_options", 102741, "optpage_blocks"
"spamcop_while_sending", 102779, "mailbox"
"spamcop_while_sending", 102779, "spamcop_delete"
"spamcop_while_sending", 102779, "auto_expunge"
"spamcop_while_sending", 102779, "username"
"spamcop_while_sending", 102779, "key"
"spamcop_while_sending", 102779, "imapServerAddress"
"spamcop_while_sending", 102779, "imapPort"
"spamcop_while_sending", 102779, "compose_new_win"
"spamcop_enable_disable", 102903, NULL
"getMessage_RFC822_Attachment", 103642, "attachments"
"getMessage_RFC822_Attachment", 103642, "attachment_dir"
"getMessage_RFC822_Attachment", 103642, "username"
"getMessage_RFC822_Attachment", 103642, "data_dir"
"getMessage_RFC822_Attachment", 103642, "uid_support"
"fortune_show", 104504, "color"
"fortune_show_options", 104602, "optpage_data"
"fortune_show_options", 104602, "username"
"fortune_show_options", 104602, "data_dir"
"fortune_show_options", 104602, "fortune_visible"
"squirrelmail_plugin_init_fortune", 104705, "squirrelmail_plugin_hooks"
"fortune", 104731, "fortune_visible"
"fortune", 104731, "username"
"fortune", 104731, "data_dir"
"fortune_optpage_loadhook_display", 104777, NULL
"squirrelmail_plugin_init_listcommands", 104811, "squirrelmail_plugin_hooks"
"plugin_listcommands_menu", 104829, "passed_id"
"plugin_listcommands_menu", 104829, "passed_ent_id"
"plugin_listcommands_menu", 104829, "color"
"plugin_listcommands_menu", 104829, "mailbox"
"plugin_listcommands_menu", 104829, "message"
"plugin_listcommands_menu", 104829, "compose_new_win"
"plugin_listcommands_menu", 104829, "startMessage"
"Show_Array", 105666, NULL
"squirrelmail_plugin_init_bug_report", 106474, "squirrelmail_plugin_hooks"
"bug_report_button", 106500, NULL
"bug_report_block", 106517, NULL
"bug_report_button_do", 106539, "username"
"bug_report_button_do", 106539, "data_dir"
"bug_report_button_do", 106539, "color"
"bug_report_block_do", 106588, "username"
"bug_report_block_do", 106588, "data_dir"
"bug_report_block_do", 106588, "optpage_data"
"bug_report_block_do", 106588, "bug_report_visible"
"squirrelmail_plugin_init_translate", 106695, "squirrelmail_plugin_hooks"
"translate_read_form", 106737, "color"
"translate_read_form", 106737, "translate_server"
"translate_read_form", 106737, "message"
"translate_read_form", 106737, "translate_dir"
"translate_read_form", 106737, "translate_show_read"
"translate_read_form", 106737, "imapConnection"
"translate_read_form", 106737, "wrap_at"
"translate_read_form", 106737, "passed_id"
"translate_read_form", 106737, "mailbox"
"translate_table_end", 106975, NULL
"translate_button", 106985, "translate_show_send"
"translate_optpage_register_block", 107003, "optpage_blocks"
"translate_pref", 107041, "username"
"translate_pref", 107041, "data_dir"
"translate_pref", 107041, "translate_server"
"translate_pref", 107041, "translate_location"
"translate_pref", 107041, "translate_show_send"
"translate_pref", 107041, "translate_show_read"
"translate_pref", 107041, "translate_same_window"
"translate_does_it_match_language", 107151, "squirrelmail_language"
"translate_lang_opt", 107284, "translate_dir"
"translate_new_form", 107367, "translate_dir"
"translate_new_form", 107367, "translate_new_window"
"translate_new_form", 107367, "translate_location"
"translate_new_form", 107367, "color"
"translate_new_form", 107367, "translate_same_window"
"translate_form_babelfish", 107471, NULL
"translate_form_go", 108488, NULL
"translate_form_intertran", 108799, NULL
"translate_form_gpltrans", 109664, NULL
"translate_form_dictionary", 109830, NULL
"translate_form_otenet", 110550, NULL
"translate_form_promt", 111140, NULL
"translate_form_google", 111686, NULL
"ShowOption", 112578, NULL
"ShowTrad", 112633, NULL
"IsUnique", 113509, NULL
"Darkness_HeaderPlugin", 113620, NULL
"addressbook_init", 119228, "data_dir"
"addressbook_init", 119228, "username"
"addressbook_init", 119228, "color"
"addressbook_init", 119228, "ldap_server"
"addressbook_init", 119228, "address_book_global_filename"
"addressbook_init", 119228, "addrbook_dsn"
"addressbook_init", 119228, "addrbook_table"
"addressbook_init", 119228, "abook_global_file"
"addressbook_init", 119228, "abook_global_file_writeable"
"addressbook_init", 119228, "abook_global_file_listing"
"addressbook_init", 119228, "addrbook_global_dsn"
"addressbook_init", 119228, "addrbook_global_table"
"addressbook_init", 119228, "addrbook_global_writeable"
"addressbook_init", 119228, "addrbook_global_listing"
"addressbook_init", 119228, "abook_file_line_length"
"addressbook_cmp", 119853, NULL
"alistcmp", 119921, NULL
"get_abook_sort", 120093, "data_dir"
"get_abook_sort", 120093, "username"
"show_abook_sort_button", 120170, "form_url"
"AddressBook", 120309, NULL
"get_backend_list", 120330, NULL
"add_backend", 120402, NULL
"full_address", 120522, "data_dir"
"full_address", 120522, "username"
"search", 120657, NULL
"s_search", 120861, NULL
"lookup", 120912, NULL
"list_addr", 121093, NULL
"add", 121228, NULL
"remove", 121439, NULL
"modify", 121561, NULL
"set_error", 121831, NULL
"search", 121866, NULL
"lookup", 121891, NULL
"list_addr", 121922, NULL
"add", 121943, NULL
"remove", 121968, NULL
"modify", 121993, NULL
"abook_ldap_server", 122138, NULL
"open", 122370, NULL
"charset_encode", 122653, "default_charset"
"charset_decode", 122703, "default_charset"
"ldapspecialchars", 122753, NULL
"search", 122806, NULL
"list_addr", 123334, "ldap_abook_allow_listing"
"addInputField", 123368, NULL
"addPwField", 123445, NULL
"addCheckBox", 123478, NULL
"addRadioBox", 123523, NULL
"addHidden", 123561, NULL
"addInput", 123586, NULL
"addSelect", 123655, NULL
"addSubmit", 123805, NULL
"addReset", 123838, NULL
"addTextArea", 123860, NULL
"addForm", 123926, NULL
"sortSpecialMbx", 124085, NULL
"find_mailbox_name", 124211, NULL
"check_is_noselect", 124268, NULL
"readMailboxParent", 124287, NULL
"isBoxBelow", 124372, "delimiter"
"isSpecialMailbox", 124459, "subfolders_of_inbox_are_special"
"isInboxMailbox", 124553, NULL
"isTrashMailbox", 124594, "trash_folder"
"isTrashMailbox", 124594, "move_to_trash"
"isSentMailbox", 124641, "sent_folder"
"isSentMailbox", 124641, "move_to_sent"
"isDraftMailbox", 124688, "draft_folder"
"isDraftMailbox", 124688, "save_as_draft"
"sqimap_mailbox_expunge", 124732, "uid_support"
"sqimap_mailbox_exists", 124863, NULL
"sqimap_mailbox_select", 124920, "auto_expunge"
"sqimap_mailbox_select", 124920, "color"
"sqimap_mailbox_create", 125295, "delimiter"
"sqimap_subscribe", 125373, NULL
"sqimap_unsubscribe", 125409, NULL
"sqimap_mailbox_delete", 125445, "data_dir"
"sqimap_mailbox_delete", 125445, "username"
"sqimap_mailbox_is_subscribed", 125567, NULL
"sqimap_mailbox_rename", 125616, "delimiter"
"sqimap_mailbox_rename", 125616, "imap_server_type"
"sqimap_mailbox_rename", 125616, "data_dir"
"sqimap_mailbox_rename", 125616, "username"
"sqimap_mailbox_parse", 126165, "folder_prefix"
"sqimap_mailbox_parse", 126165, "delimiter"
"user_strcasecmp", 126619, NULL
"sqimap_mailbox_option_list", 126643, "username"
"sqimap_mailbox_option_list", 126643, "data_dir"
"mailtree_sort", 126956, "delimiter"
"sqimap_mailbox_list", 127038, "default_folder_prefix"
"sqimap_mailbox_list", 127038, "default_sub_of_inbox"
"sqimap_mailbox_list", 127038, "data_dir"
"sqimap_mailbox_list", 127038, "username"
"sqimap_mailbox_list", 127038, "list_special_folders_first"
"sqimap_mailbox_list", 127038, "folder_prefix"
"sqimap_mailbox_list", 127038, "trash_folder"
"sqimap_mailbox_list", 127038, "sent_folder"
"sqimap_mailbox_list", 127038, "draft_folder"
"sqimap_mailbox_list", 127038, "move_to_trash"
"sqimap_mailbox_list", 127038, "move_to_sent"
"sqimap_mailbox_list", 127038, "save_as_draft"
"sqimap_mailbox_list", 127038, "delimiter"
"sqimap_mailbox_list", 127038, "noselect_fix_enable"
"sqimap_mailbox_list_all", 128007, "list_special_folders_first"
"sqimap_mailbox_list_all", 128007, "folder_prefix"
"sqimap_mailbox_list_all", 128007, "delimiter"
"sqWordWrap", 128635, "languages"
"sqWordWrap", 128635, "squirrelmail_language"
"sqUnWordWrap", 128936, "squirrelmail_language"
"sm_truncate_string", 129124, NULL
"readShortMailboxName", 129290, NULL
"php_self", 129365, NULL
"sqm_baseuri", 129466, "base_uri"
"sqm_baseuri", 129466, "PHP_SELF"
"get_location", 129537, "imap_server_type"
"get_location", 129537, "config_location_base"
"get_location", 129537, "is_secure_connection"
"get_location", 129537, "sq_ignore_http_x_forwarded_headers"
"OneTimePadEncrypt", 129871, NULL
"OneTimePadDecrypt", 129987, NULL
"sq_mt_seed", 130108, NULL
"sq_mt_randomize", 130183, NULL
"OneTimePadCreate", 130337, NULL
"show_readable_size", 130393, NULL
"GenerateRandomString", 130471, NULL
"quoteimap", 130587, NULL
"TrimArray", 130607, NULL
"RemoveSlashes", 130686, NULL
"makeComposeLink", 130772, "compose_new_win"
"makeComposeLink", 130772, "javascript_on"
"sm_print_r", 130871, NULL
"sq_fwrite", 130921, NULL
"sq_is8bit", 130967, "default_charset"
"sq_strlen", 131027, "sq_string_func_auto_charset"
"sq_strlen", 131027, "default_charset"
"sq_strlen", 131027, "squirrelmail_language"
"sq_strpos", 131143, "sq_string_func_auto_charset"
"sq_strpos", 131143, "default_charset"
"sq_strpos", 131143, "squirrelmail_language"
"sq_substr", 131277, "sq_string_func_auto_charset"
"sq_substr", 131277, "default_charset"
"sq_substr", 131277, "squirrelmail_language"
"sq_substr_replace", 131432, "sq_string_func_auto_charset"
"sq_substr_replace", 131432, "default_charset"
"sq_substr_replace", 131432, "squirrelmail_language"
"sq_mb_list_encodings", 131739, NULL
"sq_lowercase_array_vals", 131958, NULL
"sq_trim_value", 131982, NULL
"sm_get_user_security_tokens", 132002, "data_dir"
"sm_get_user_security_tokens", 132002, "username"
"sm_get_user_security_tokens", 132002, "max_token_age_days"
"sm_generate_security_token", 132129, "data_dir"
"sm_generate_security_token", 132129, "username"
"sm_generate_security_token", 132129, "disable_security_tokens"
"sm_generate_security_token", 132129, "do_not_use_single_token"
"sm_validate_security_token", 132272, "data_dir"
"sm_validate_security_token", 132272, "username"
"sm_validate_security_token", 132272, "max_token_age_days"
"sm_validate_security_token", 132272, "disable_security_tokens"
"sm_encode_html_special_chars", 132450, "default_charset"
"cachePrefValues", 132548, "prefs_are_cached"
"cachePrefValues", 132548, "prefs_cache"
"getPref", 132862, "prefs_cache"
"savePrefValues", 132970, "prefs_cache"
"removePref", 133160, "prefs_cache"
"setPref", 133213, "prefs_cache"
"checkForPrefs", 133302, NULL
"setSig", 133567, NULL
"getSig", 133758, NULL
"check_php_version", 134231, "SQ_PHP_VERSION"
"check_sm_version", 134295, "SQM_INTERNAL_VERSION"
"sqstripslashes", 134380, NULL
"sq_call_function_suppress_errors", 134446, NULL
"sqsession_register", 134517, NULL
"sqsession_unregister", 134544, NULL
"sqsession_is_registered", 134565, NULL
"sqgetGlobalVar", 134588, NULL
"sqsession_destroy", 134786, "base_uri"
"sqsession_is_active", 134928, NULL
"sqsession_start", 134939, "base_uri"
"sqsetcookie", 134990, "is_secure_connection"
"sqsetcookie", 134990, "only_secure_cookies"
"is_ssl_secured_connection", 135246, "sq_ignore_http_x_forwarded_headers"
"is_ssl_secured_connection", 135246, "sq_https_port"
"file_has_long_lines", 135372, NULL
"register_attachment_common", 135717, "squirrelmail_plugin_hooks"
"attachment_common_link_text", 135749, "squirrelmail_attachments_finished_handling"
"attachment_common_link_message", 135867, "squirrelmail_attachments_finished_handling"
"attachment_common_link_html", 135974, "squirrelmail_attachments_finished_handling"
"attachment_common_link_image", 136094, "squirrelmail_attachments_finished_handling"
"attachment_common_link_image", 136094, "attachment_common_show_images"
"attachment_common_link_image", 136094, "attachment_common_show_images_list"
"attachment_common_link_vcard", 136252, "squirrelmail_attachments_finished_handling"
"attachment_common_octet_stream", 136370, "FileExtensionToMimeType"
"html_tag", 136524, "languages"
"html_tag", 136524, "squirrelmail_language"
"set_url_var", 136774, NULL
"echo_template_var", 136998, NULL
"get_identities", 137183, "username"
"get_identities", 137183, "data_dir"
"get_identities", 137183, "domain"
"save_identities", 137407, "username"
"save_identities", 137407, "data_dir"
"save_identities", 137407, "domain"
"sqfixidentities", 137642, NULL
"empty_identity", 137886, NULL
"findParentForChild", 137945, NULL
"addChildNodeToTree", 138068, NULL
"walkTreeInPreOrderEmptyTrash", 138196, "trash_folder"
"walkTreeInPreOrderDeleteFolders", 138425, NULL
"walkTreeInPostOrderCreatingFoldersUnderTrash", 138527, "trash_folder"
"walkTreeInPostOrderCreatingFoldersUnderTrash", 138527, "delimiter"
"simpleWalkTreePre", 138801, NULL
"use_plugin", 138938, NULL
"do_hook", 138995, "squirrelmail_plugin_hooks"
"do_hook_function", 139067, "squirrelmail_plugin_hooks"
"concat_hook_function", 139141, "squirrelmail_plugin_hooks"
"boolean_hook_function", 139215, "squirrelmail_plugin_hooks"
"soupNazi", 139386, NULL
"getHashedFile", 139653, "dir_hash_level"
"getHashedDir", 139859, "dir_hash_level"
"computeHashDirs", 140018, NULL
"mime_structure", 140118, "color"
"mime_structure", 140118, "mailbox"
"mime_fetch_body", 140455, "uid_support"
"mime_fetch_body", 140455, "where"
"mime_fetch_body", 140455, "what"
"mime_fetch_body", 140455, "mailbox"
"mime_fetch_body", 140455, "passed_id"
"mime_fetch_body", 140455, "startMessage"
"mime_print_body_lines", 140882, "uid_support"
"listEntities", 141039, NULL
"getPriorityStr", 141136, NULL
"getEntity", 141217, NULL
"translateText", 141240, "where"
"translateText", 141240, "what"
"translateText", 141240, "color"
"formatBody", 141526, "startMessage"
"formatBody", 141526, "languages"
"formatBody", 141526, "squirrelmail_language"
"formatBody", 141526, "show_html_default"
"formatBody", 141526, "sort"
"formatBody", 141526, "has_unsafe_images"
"formatBody", 141526, "passed_ent_id"
"formatBody", 141526, "username"
"formatBody", 141526, "key"
"formatBody", 141526, "imapServerAddress"
"formatBody", 141526, "imapPort"
"formatBody", 141526, "download_and_unsafe_link"
"formatAttachments", 142065, "where"
"formatAttachments", 142065, "what"
"formatAttachments", 142065, "startMessage"
"formatAttachments", 142065, "color"
"formatAttachments", 142065, "passed_ent_id"
"sqimap_base64_decode", 142961, NULL
"decodeBody", 143084, NULL
"decodeHeader", 143191, "languages"
"decodeHeader", 143191, "squirrelmail_language"
"decodeHeader", 143191, "default_charset"
"encodeHeader", 143746, "default_charset"
"encodeHeader", 143746, "languages"
"encodeHeader", 143746, "squirrelmail_language"
"encodeHeaderBase64", 144552, NULL
"find_ent_id", 144773, NULL
"sq_check_save_extension", 144941, NULL
"sq_defang", 145006, NULL
"sq_unspace", 145123, NULL
"sq_fixIE_idiocy", 145196, NULL
"sq_tagprint", 145699, NULL
"sq_casenormalize", 145824, NULL
"sq_skipspace", 145844, NULL
"sq_findnxstr", 145908, NULL
"sq_findnxreg", 145965, NULL
"sq_getnxtag", 146076, NULL
"sq_deent", 147311, NULL
"sq_fixatts", 147462, NULL
"sq_fix_url", 147853, NULL
"sq_fixstyle", 148251, "view_unsafe_images"
"sq_cid2http", 148842, NULL
"sq_body2div", 149061, NULL
"sq_sanitize", 149238, NULL
"magicHTML", 149914, "attachment_common_show_images"
"magicHTML", 149914, "view_unsafe_images"
"magicHTML", 149914, "has_unsafe_images"
"magicHTML", 149914, "MailTo_PReg_Match"
"magicHTML", 149914, "compose_new_win"
"SendDownloadHeaders", 150694, "languages"
"SendDownloadHeaders", 150694, "squirrelmail_language"
"is_logged_in", 151095, "check_referrer"
"is_logged_in", 151095, "domain"
"is_logged_in", 151095, "session_expired_post"
"is_logged_in", 151095, "session_expired_location"
"is_logged_in", 151095, "squirrelmail_language"
"cram_md5_response", 151402, NULL
"digest_md5_response", 151464, NULL
"digest_md5_parse_challenge", 151789, NULL
"hmac_md5", 151984, NULL
"sqauth_read_password", 152163, "is_login_verified_hook"
"sqauth_read_password", 152163, "key"
"sqauth_save_password", 152210, NULL
"get_smtp_user", 152277, "username"
"get_smtp_user", 152277, "smtp_auth_mech"
"get_smtp_user", 152277, "smtp_sitewide_user"
"get_smtp_user", 152277, "smtp_sitewide_pass"
"displayHtmlHeader", 152444, "squirrelmail_language"
"displayHtmlHeader", 152444, "base_uri"
"displayHtmlHeader", 152444, "theme_css"
"displayHtmlHeader", 152444, "custom_css"
"displayHtmlHeader", 152444, "pageheader_sent"
"displayHtmlHeader", 152444, "browser_rendering_mode"
"makeInternalLink", 152640, NULL
"displayInternalLink", 152704, NULL
"displayPageHeader", 152734, "hide_sm_attributions"
"displayPageHeader", 152734, "frame_top"
"displayPageHeader", 152734, "compose_new_win"
"displayPageHeader", 152734, "compose_width"
"displayPageHeader", 152734, "compose_height"
"displayPageHeader", 152734, "attachemessages"
"displayPageHeader", 152734, "provider_name"
"displayPageHeader", 152734, "provider_uri"
"displayPageHeader", 152734, "javascript_on"
"displayPageHeader", 152734, "default_use_mdn"
"displayPageHeader", 152734, "mdn_user_support"
"displayPageHeader", 152734, "startMessage"
"displayPageHeader", 152734, "org_title"
"displayPageHeader", 152734, "action"
"displayPageHeader", 152734, "reply_focus"
"compose_Header", 153699, "delimiter"
"compose_Header", 153699, "hide_sm_attributions"
"compose_Header", 153699, "base_uri"
"compose_Header", 153699, "data_dir"
"compose_Header", 153699, "username"
"compose_Header", 153699, "frame_top"
"compose_Header", 153699, "compose_new_win"
"compose_Header", 153699, "action"
"compose_Header", 153699, "reply_focus"
"sqimap_mb_convert_encoding", 154166, NULL
"imap_utf7_encode_local", 154230, "languages"
"imap_utf7_encode_local", 154230, "squirrelmail_language"
"imap_utf7_encode_local", 154230, "default_charset"
"imap_utf7_decode_local", 154521, "languages"
"imap_utf7_decode_local", 154521, "squirrelmail_language"
"imap_utf7_decode_local", 154521, "default_charset"
"encodeBASE64", 154765, NULL
"decodeBASE64", 155000, NULL
"sqimap_msgs_list_copy", 155456, "uid_support"
"sqimap_msgs_list_move", 155531, NULL
"sqimap_msgs_list_delete", 155594, "move_to_trash"
"sqimap_msgs_list_delete", 155594, "trash_folder"
"sqimap_msgs_list_delete", 155594, "uid_support"
"sqimap_message_list_squisher", 155704, NULL
"get_reference_header", 155819, "uid_support"
"sqimap_get_sort_order", 155896, "default_charset"
"sqimap_get_sort_order", 155896, "thread_sort_messages"
"sqimap_get_sort_order", 155896, "internal_date_sort"
"sqimap_get_sort_order", 155896, "server_sort_array"
"sqimap_get_sort_order", 155896, "sent_folder"
"sqimap_get_sort_order", 155896, "mailbox"
"sqimap_get_sort_order", 155896, "uid_support"
"sqimap_get_sort_order", 155896, "imap_server_type"
"sqimap_get_php_sort_order", 156469, "uid_support"
"get_parent_level", 156658, "thread_new"
"get_thread_sort", 157117, "thread_new"
"get_thread_sort", 157117, "sort_by_ref"
"get_thread_sort", 157117, "default_charset"
"get_thread_sort", 157117, "server_sort_array"
"get_thread_sort", 157117, "uid_support"
"elapsedTime", 157581, NULL
"parseString", 157626, NULL
"parseArray", 157854, NULL
"parseFetch", 157945, NULL
"parsePriority", 158912, NULL
"sqimap_get_small_header_list", 158991, "squirrelmail_language"
"sqimap_get_small_header_list", 158991, "color"
"sqimap_get_small_header_list", 158991, "data_dir"
"sqimap_get_small_header_list", 158991, "username"
"sqimap_get_small_header_list", 158991, "imap_server_type"
"sqimap_get_small_header_list", 158991, "uid_support"
"sqimap_get_small_header_list", 158991, "allow_server_sort"
"sqimap_get_headerfield", 160595, "uid_support"
"sqimap_get_headerfield", 160595, "squirrelmail_language"
"sqimap_get_message", 160898, "uid_support"
"sqimap_get_message", 160898, "sort"
"sqimap_get_message", 160898, "startMessage"
"sqimap_get_message", 160898, "color"
"parse_message_entities", 161123, "uid_support"
"sqimap_messages_copy", 161265, "uid_support"
"sqimap_messages_delete", 161330, "move_to_trash"
"sqimap_messages_delete", 161330, "trash_folder"
"sqimap_messages_delete", 161330, "auto_expunge"
"sqimap_messages_delete", 161330, "uid_support"
"sqimap_messages_flag", 161418, "uid_support"
"sqimap_messages_remove_flag", 161476, "uid_support"
"sqimap_toggle_flag", 161534, "uid_support"
"sqimap_get_small_header", 161612, NULL
"sqimap_session_id", 161666, NULL
"sqimap_run_command_list", 161712, "squirrelmail_language"
"sqimap_run_command_list", 161712, "color"
"sqimap_run_command", 161847, "squirrelmail_language"
"sqimap_run_command", 161847, "color"
"sqimap_run_literal_command", 162006, "squirrelmail_language"
"sqimap_run_literal_command", 162006, "color"
"sqimap_fgets", 162308, NULL
"sqimap_fread", 162399, NULL
"sqimap_read_data_list", 162647, "color"
"sqimap_read_data_list", 162647, "squirrelmail_language"
"sqimap_read_data", 163925, NULL
"sqimap_login", 164004, "color"
"sqimap_login", 164004, "squirrelmail_language"
"sqimap_login", 164004, "onetimepad"
"sqimap_login", 164004, "use_imap_tls"
"sqimap_login", 164004, "imap_auth_mech"
"sqimap_login", 164004, "sqimap_capabilities"
"sqimap_login", 164004, "authz"
"sqimap_login", 164004, "authz_imap_auth_mech"
"sqimap_login", 164004, "authz_use_imap_tls"
"sqimap_login", 164004, "authz_imapPort_tls"
"sqimap_logout", 165128, NULL
"sqimap_capability", 165161, "sqimap_capabilities"
"sqimap_get_delimiter", 165316, "sqimap_delimiter"
"sqimap_get_delimiter", 165316, "optional_delimiter"
"sqimap_get_num_messages", 165552, NULL
"parseAddress", 165633, NULL
"sqimap_unseen_messages", 166622, NULL
"sqimap_status_messages", 166709, NULL
"sqimap_append", 166866, NULL
"sqimap_append_done", 166924, NULL
"sqimap_append_checkresponse", 166964, "squirrelmail_language"
"sqimap_append_checkresponse", 166964, "color"
"sqimap_get_user_server", 167148, NULL
"map_yp_alias", 167196, NULL
"error_message", 167255, "default_folder_prefix"
"plain_error_message", 167390, NULL
"logout_error", 167413, "frame_top"
"logout_error", 167413, "org_logo"
"logout_error", 167413, "org_name"
"logout_error", 167413, "org_logo_width"
"logout_error", 167413, "org_logo_height"
"logout_error", 167413, "hide_sm_attributions"
"logout_error", 167413, "version"
"logout_error", 167413, "squirrelmail_language"
"logout_error", 167413, "color"
"logout_error", 167413, "theme"
"logout_error", 167413, "theme_default"
"error_box", 167883, "pageheader_sent"
"error_box", 167883, "org_title"
"error_option_save", 168124, "optpage_save_error"
"SquirrelOption", 168449, NULL
"is_multiple_valued", 168730, NULL
"setValue", 168768, NULL
"setNewValue", 168790, NULL
"setCaptionWrap", 168812, NULL
"setSize", 168834, NULL
"setTrailingText", 168856, NULL
"setYesText", 168878, NULL
"setNoText", 168900, NULL
"setUseAddWidget", 168922, NULL
"setUseDeleteWidget", 168944, NULL
"setLayoutType", 168966, NULL
"setComment", 168988, NULL
"setScript", 169010, NULL
"setPostScript", 169032, NULL
"setSaveFunction", 169054, NULL
"createHTMLWidget", 169076, "javascript_on"
"createHTMLWidget", 169076, "color"
"createWidget_Info", 169477, NULL
"createWidget_String", 169504, NULL
"createWidget_StrList", 169635, NULL
"createWidget_FolderList", 170037, NULL
"createWidget_TextArea", 170328, NULL
"createWidget_Integer", 170459, "javascript_on"
"createWidget_Float", 170503, "javascript_on"
"createWidget_Boolean", 170547, NULL
"createWidget_Hidden", 170803, NULL
"createWidget_Comment", 170846, NULL
"createWidget_EditList", 170867, "javascript_on"
"createWidget_EditList", 170867, "color"
"createWidget_Submit", 171489, NULL
"save", 171541, NULL
"changed", 171565, NULL
"save_option", 171600, "data_dir"
"save_option_noop", 172042, NULL
"create_optpage_element", 172053, NULL
"create_optmode_element", 172072, NULL
"create_hidden_element", 172091, NULL
"create_option_groups", 172131, NULL
